0.608040, 85.826081, 4.417103, 90.679608
0.613065, 92.201430, 5.090063, 89.003166
0.618090, 98.655517, 5.811424, 87.341388
0.623116, 105.171346, 6.582059, 85.695473
0.628141, 111.731925, 7.402841, 84.066619
0.633166, 118.320257, 8.274644, 82.456025
0.638191, 124.919350, 9.198341, 80.864887
0.643216, 131.512207, 10.174806, 79.294406
0.648241, 138.081835, 11.204914, 77.745778
0.653266, 144.611239, 12.289536, 76.220202
0.658291, 151.083424, 13.429548, 74.718876
0.663317, 157.481397, 14.625822, 73.242998
0.668342, 163.788162, 15.879232, 71.793767
0.673367, 169.986725, 17.190652, 70.372380
0.678392, 176.060092, 18.560956, 68.980037
0.683417, 181.991268, 19.991017, 67.617934
0.688442, 187.763258, 21.481708, 66.287270
0.693467, 193.359069, 23.033903, 64.989243
0.698492, 198.761705, 24.648477, 63.725052
0.703518, 203.954172, 26.326301, 62.495894
0.708543, 208.919475, 28.068251, 61.302968
0.713568, 213.640621, 29.875200, 60.147472
0.718593, 218.100614, 31.748021, 59.030605
0.723618, 222.282461, 33.687587, 57.953563
0.728643, 226.169166, 35.694774, 56.917546
0.733668, 229.743734, 37.770453, 55.923751
0.738693, 232.989173, 39.915499, 54.973378
0.743719, 235.888486, 42.130786, 54.067623
0.748744, 238.424680, 44.417186, 53.207685
0.753769, 240.582499, 46.775410, 52.394612
0.758794, 242.361813, 49.204746, 51.628134
0.763819, 243.770285, 51.703748, 50.907307
0.768844, 244.815641, 54.270965, 50.231179
0.773869, 245.505606, 56.904945, 49.598800
0.778894, 245.847907, 59.604237, 49.009218
0.783920, 245.850268, 62.367389, 48.461482
0.788945, 245.520417, 65.192951, 47.954642
0.793970, 244.866079, 68.079470, 47.487745
0.798995, 243.894980, 71.025496, 47.059842
0.804020, 242.614845, 74.029577, 46.669981
0.809045, 241.033401, 77.090262, 46.317211
0.814070, 239.158374, 80.206098, 46.000581
0.819095, 236.997489, 83.375636, 45.719140
0.824121, 234.558472, 86.597423, 45.471936
0.829146, 231.849050, 89.870009, 45.258020
0.834171, 228.876947, 93.191941, 45.076439
0.839196, 225.649891, 96.561769, 44.926243
0.844221, 222.175606, 99.978041, 44.806481
0.849246, 218.461819, 103.439305, 44.716201
0.854271, 214.516255, 106.944111, 44.654452
0.859296, 210.346641, 110.491006, 44.620285
0.864322, 205.960703, 114.078541, 44.612746
0.869347, 201.366165, 117.705262, 44.630886
0.874372, 196.570755, 121.369719, 44.673754
0.879397, 191.582197, 125.070460, 44.740398
0.884422, 186.408219, 128.806035, 44.829867
0.889447, 181.056545, 132.574991, 44.941210
0.894472, 175.534901, 136.375878, 45.073476
0.899497, 169.851015, 140.207243, 45.225714
0.904523, 164.012610, 144.067636, 45.396974
0.909548, 158.027414, 147.955605, 45.586303
0.914573, 151.903152, 151.869699, 45.792751
0.919598, 145.647550, 155.808466, 46.015368
0.924623, 139.268334, 159.770455, 46.253201
0.929648, 132.773230, 163.754215, 46.505299
0.934673, 126.169963, 167.758294, 46.770713
0.939698, 119.466260, 171.781241, 47.048490
0.944724, 112.669846, 175.821605, 47.337680
0.949749, 105.788448, 179.877933, 47.637331
0.954774, 98.829791, 183.948776, 47.946493
0.959799, 91.801601, 188.032681, 48.264215
0.964824, 84.711603, 192.128196, 48.589544
0.969849, 77.567525, 196.233872, 48.921531
0.974874, 70.377092, 200.348256, 49.259225
0.979899, 63.148029, 204.469896, 49.601674
0.984925, 55.888062, 208.597342, 49.947927
0.989950, 48.604918, 212.729143, 50.297033
0.994975, 41.306322, 216.863846, 50.648041
1.000000, 34.000000, 221.000000, 51.000000
